module,contributor,author,commentor,integrator,churn,entropy,p1,p2,p3,p4,p5,p6,p7,p8,top_iso,top_rso,top_tco
2985,10,1,10,1,170,\N,0.000000,0.000000,0.100000,0.000000,0.100000,0.000000,0.400000,0.400000,1.00000000000000000000,0.27500000000000000000,1.00000000000000000000
2988,11,1,11,2,10,0.000000,0.000000,0.000000,0.090909,0.090909,0.090909,0.000000,0.363636,0.363636,0.50000000000000000000,0.30416666666666666667,1.00000000000000000000
2989,19,3,18,1,153,0.657555,0.000000,0.000000,0.052632,0.000000,0.105263,0.052632,0.315789,0.473684,1.00000000000000000000,0.17907961603613777527,0.76470588235294117647
2990,19,3,18,2,153,0.642379,0.052632,0.000000,0.052632,0.000000,0.052632,0.052632,0.315789,0.473684,0.83330000000000000000,0.17907961603613777527,0.77124183006535947712
2991,22,3,21,2,178,0.599911,0.045455,0.000000,0.045455,0.000000,0.045455,0.000000,0.181818,0.681818,0.83330000000000000000,0.21458541458541458541,0.80898876404494382022
2992,22,4,21,1,515,0.779103,0.000000,0.000000,0.045455,0.000000,0.045455,0.090909,0.227273,0.590909,1.00000000000000000000,0.18404602643733078516,0.47572815533980582524
2993,21,4,21,1,277,0.853670,0.000000,0.000000,0.047619,0.000000,0.047619,0.047619,0.285714,0.571429,1.00000000000000000000,0.16113777526821005082,0.86642599277978339350
2994,26,3,26,1,257,0.472685,0.000000,0.000000,0.038462,0.000000,0.076923,0.038462,0.192308,0.653846,1.00000000000000000000,0.17453416149068322981,0.47859922178988326848
2995,21,4,20,1,161,0.652421,0.000000,0.000000,0.047619,0.000000,0.095238,0.047619,0.238095,0.571429,1.00000000000000000000,0.16775153188196666458,0.73291925465838509317
2996,19,3,18,1,269,0.857535,0.000000,0.000000,0.052632,0.000000,0.052632,0.052632,0.368421,0.473684,1.00000000000000000000,0.17907961603613777527,0.86617100371747211896
2997,16,5,14,3,81,\N,0.000000,0.000000,0.062500,0.125000,0.125000,0.187500,0.187500,0.312500,0.71430000000000000000,0.19064039408866995074,0.41975308641975308642
2998,18,4,17,1,20,\N,0.000000,0.000000,0.055556,0.000000,0.111111,0.111111,0.166667,0.555556,1.00000000000000000000,0.17205387205387205387,0.45000000000000000000
3000,4,1,4,1,50,\N,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.61111111111111111111,1.00000000000000000000
3001,24,5,23,3,54,0.741339,0.000000,0.000000,0.041667,0.083333,0.083333,0.041667,0.250000,0.500000,0.75000000000000000000,0.11264090177133655395,0.51851851851851851852
3002,16,3,16,1,32,0.711897,0.000000,0.000000,0.062500,0.000000,0.125000,0.062500,0.312500,0.437500,1.00000000000000000000,0.14856902356902356902,0.62500000000000000000
3010,9,3,9,1,84,0.863121,0.000000,0.000000,0.111111,0.000000,0.222222,0.000000,0.333333,0.333333,1.00000000000000000000,0.27261904761904761905,0.88095238095238095238
3011,9,3,9,1,167,0.937674,0.000000,0.000000,0.111111,0.000000,0.222222,0.000000,0.333333,0.333333,1.00000000000000000000,0.27261904761904761905,0.90419161676646706587
3012,9,3,9,1,157,0.950261,0.000000,0.000000,0.111111,0.000000,0.222222,0.000000,0.333333,0.333333,1.00000000000000000000,0.27261904761904761905,0.89808917197452229299
3013,9,3,9,1,167,0.937674,0.000000,0.000000,0.111111,0.000000,0.222222,0.000000,0.333333,0.333333,1.00000000000000000000,0.27261904761904761905,0.90419161676646706587
3014,9,3,9,1,157,0.950261,0.000000,0.000000,0.111111,0.000000,0.222222,0.000000,0.333333,0.333333,1.00000000000000000000,0.27261904761904761905,0.89808917197452229299
3015,9,3,9,1,256,0.962124,0.000000,0.000000,0.111111,0.000000,0.222222,0.000000,0.333333,0.333333,1.00000000000000000000,0.27261904761904761905,0.92187500000000000000
3016,7,2,7,1,153,0.952683,0.000000,0.000000,0.142857,0.000000,0.285714,0.000000,0.428571,0.142857,1.00000000000000000000,0.30952380952380952381,0.92156862745098039216
3017,7,2,7,1,233,0.970406,0.000000,0.000000,0.142857,0.000000,0.285714,0.000000,0.428571,0.142857,1.00000000000000000000,0.30952380952380952381,0.93133047210300429185
3018,7,2,7,1,82,0.872162,0.000000,0.000000,0.142857,0.000000,0.285714,0.000000,0.428571,0.142857,1.00000000000000000000,0.30952380952380952381,0.90243902439024390244
3019,7,2,7,1,163,0.939540,0.000000,0.000000,0.142857,0.000000,0.285714,0.000000,0.428571,0.142857,1.00000000000000000000,0.30952380952380952381,0.92638036809815950920
3021,7,2,7,1,82,0.872162,0.000000,0.000000,0.142857,0.000000,0.285714,0.000000,0.428571,0.142857,1.00000000000000000000,0.30952380952380952381,0.90243902439024390244
3022,7,2,7,1,1481,0.991991,0.000000,0.000000,0.142857,0.000000,0.142857,0.000000,0.571429,0.142857,1.00000000000000000000,0.30952380952380952381,0.95138419986495611074
3023,7,2,7,1,1336,0.989648,0.000000,0.000000,0.142857,0.000000,0.285714,0.000000,0.428571,0.142857,1.00000000000000000000,0.30952380952380952381,0.94610778443113772455
3024,7,2,7,1,697,0.991266,0.000000,0.000000,0.142857,0.000000,0.285714,0.000000,0.428571,0.142857,1.00000000000000000000,0.30952380952380952381,0.94835007173601147776
3025,5,1,5,1,60,0.960362,0.000000,0.000000,0.200000,0.000000,0.200000,0.000000,0.600000,0.000000,1.00000000000000000000,0.28571428571428571429,1.00000000000000000000
3026,7,2,7,1,82,0.872162,0.000000,0.000000,0.142857,0.000000,0.285714,0.000000,0.428571,0.142857,1.00000000000000000000,0.30952380952380952381,0.90243902439024390244
3027,7,2,7,1,163,0.939540,0.000000,0.000000,0.142857,0.000000,0.285714,0.000000,0.428571,0.142857,1.00000000000000000000,0.30952380952380952381,0.92638036809815950920
3028,7,2,7,1,153,0.952683,0.000000,0.000000,0.142857,0.000000,0.285714,0.000000,0.428571,0.142857,1.00000000000000000000,0.30952380952380952381,0.92156862745098039216
3029,7,2,7,1,430,0.982826,0.000000,0.000000,0.142857,0.000000,0.285714,0.000000,0.428571,0.142857,1.00000000000000000000,0.30952380952380952381,0.94418604651162790698
3030,7,2,7,1,393,0.985847,0.000000,0.000000,0.142857,0.000000,0.285714,0.000000,0.428571,0.142857,1.00000000000000000000,0.30952380952380952381,0.93893129770992366412
3032,7,2,7,1,82,0.872162,0.000000,0.000000,0.142857,0.000000,0.285714,0.000000,0.428571,0.142857,1.00000000000000000000,0.30952380952380952381,0.90243902439024390244
3033,7,2,7,1,163,0.939540,0.000000,0.000000,0.142857,0.000000,0.285714,0.000000,0.428571,0.142857,1.00000000000000000000,0.30952380952380952381,0.92638036809815950920
3034,7,2,7,1,153,0.952683,0.000000,0.000000,0.142857,0.000000,0.285714,0.000000,0.428571,0.142857,1.00000000000000000000,0.30952380952380952381,0.92156862745098039216
3035,15,3,15,1,123,0.731529,0.000000,0.000000,0.066667,0.000000,0.066667,0.000000,0.400000,0.466667,1.00000000000000000000,0.21756272401433691756,0.96747967479674796748
3040,34,6,34,2,74,0.651687,0.000000,0.000000,0.029412,0.029412,0.029412,0.088235,0.147059,0.676471,0.88890000000000000000,0.11926534482925460369,0.47297297297297297297
3041,10,0,10,1,0,\N,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.600000,0.300000,1.00000000000000000000,0.37500000000000000000,0.00000000000000000000
3042,4,1,4,1,82,\N,0.000000,0.000000,0.000000,0.250000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.52173913043478260870,1.00000000000000000000
3044,8,0,8,1,0,\N,0.000000,0.000000,0.125000,0.000000,0.000000,0.000000,0.625000,0.250000,1.00000000000000000000,0.40000000000000000000,0.00000000000000000000
3048,5,1,5,1,2,\N,0.000000,0.000000,0.200000,0.000000,0.200000,0.000000,0.600000,0.000000,1.00000000000000000000,0.22222222222222222222,1.00000000000000000000
3049,13,4,12,1,11,0.546295,0.000000,0.000000,0.076923,0.000000,0.153846,0.153846,0.153846,0.461538,1.00000000000000000000,0.35737179487179487179,0.45454545454545454545
3053,18,2,18,2,106,0.771709,0.000000,0.000000,0.055556,0.055556,0.111111,0.000000,0.166667,0.611111,0.75000000000000000000,0.20454545454545454545,0.50943396226415094340
3054,20,3,20,1,77,0.915420,0.000000,0.000000,0.050000,0.000000,0.100000,0.050000,0.200000,0.600000,1.00000000000000000000,0.15838509316770186335,0.59740259740259740260
3057,4,1,4,1,4,\N,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000
3060,10,2,10,1,21,\N,0.000000,0.000000,0.000000,0.100000,0.200000,0.000000,0.400000,0.300000,1.00000000000000000000,0.29885361552028218695,0.76190476190476190476
3061,21,5,19,3,275,0.678730,0.000000,0.000000,0.047619,0.095238,0.142857,0.000000,0.095238,0.619048,0.87500000000000000000,0.26855082811599038780,0.55272727272727272727
3062,14,3,14,2,125,0.653109,0.000000,0.000000,0.071429,0.071429,0.142857,0.071429,0.071429,0.571429,0.75000000000000000000,0.31458333333333333333,0.60000000000000000000
3065,15,2,15,2,69,0.784094,0.000000,0.000000,0.066667,0.066667,0.066667,0.066667,0.200000,0.533333,0.80000000000000000000,0.30166666666666666667,0.53623188405797101449
3067,5,1,5,1,14,\N,0.000000,0.000000,0.200000,0.000000,0.200000,0.000000,0.400000,0.200000,1.00000000000000000000,0.37500000000000000000,1.00000000000000000000
3071,26,5,26,1,265,0.723798,0.000000,0.000000,0.038462,0.000000,0.115385,0.000000,0.115385,0.730769,1.00000000000000000000,0.20242417954836255490,0.67547169811320754717
3073,17,2,15,3,63,0.710809,0.000000,0.000000,0.058824,0.117647,0.117647,0.000000,0.294118,0.411765,0.40000000000000000000,0.16111111111111111111,0.74603174603174603175
3074,18,5,17,2,209,0.688448,0.000000,0.000000,0.055556,0.055556,0.222222,0.000000,0.055556,0.611111,0.85710000000000000000,0.25668934240362811791,0.35885167464114832536
3075,21,2,21,3,48,0.146094,0.000000,0.000000,0.095238,0.047619,0.047619,0.047619,0.190476,0.571429,0.66670000000000000000,0.15761904761904761905,0.91666666666666666667
3076,8,1,7,1,12,0.413817,0.000000,0.000000,0.000000,0.125000,0.125000,0.000000,0.375000,0.375000,1.00000000000000000000,0.45000000000000000000,1.00000000000000000000
3078,8,0,8,1,0,\N,0.000000,0.000000,0.125000,0.000000,0.000000,0.000000,0.625000,0.250000,1.00000000000000000000,0.40000000000000000000,0.00000000000000000000
3080,18,4,17,3,8252,0.259088,0.000000,0.000000,0.055556,0.111111,0.055556,0.000000,0.222222,0.555556,0.75000000000000000000,0.22971056721056721057,0.99587978671837130393
3081,4,1,4,1,2,\N,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.25000000000000000000,1.00000000000000000000
3083,15,5,15,1,448,0.470538,0.000000,0.000000,0.066667,0.000000,0.066667,0.066667,0.266667,0.533333,1.00000000000000000000,0.23424669012904307022,0.77232142857142857143
3086,20,3,20,3,6,0.650022,0.000000,0.000000,0.100000,0.050000,0.100000,0.050000,0.100000,0.600000,0.50000000000000000000,0.34421134421134421134,0.50000000000000000000
3094,17,3,16,1,6,\N,0.000000,0.000000,0.058824,0.000000,0.117647,0.058824,0.117647,0.647059,1.00000000000000000000,0.30555555555555555556,0.33333333333333333333
3095,7,2,6,1,5,\N,0.000000,0.000000,0.142857,0.000000,0.000000,0.285714,0.571429,0.000000,1.00000000000000000000,0.61458333333333333333,0.80000000000000000000
3096,14,1,14,1,2,\N,0.000000,0.000000,0.000000,0.071429,0.071429,0.000000,0.500000,0.357143,1.00000000000000000000,0.26315789473684210526,1.00000000000000000000
3097,9,2,9,2,45,0.329118,0.000000,0.000000,0.222222,0.000000,0.111111,0.000000,0.555556,0.111111,0.75000000000000000000,0.21428571428571428571,0.95555555555555555556
3098,21,5,20,1,662,0.617279,0.000000,0.000000,0.047619,0.000000,0.047619,0.000000,0.238095,0.666667,1.00000000000000000000,0.21195444626295690125,0.98036253776435045317
3105,6,1,5,2,1,\N,0.000000,0.000000,0.166667,0.166667,0.166667,0.000000,0.500000,0.000000,0.66670000000000000000,0.45454545454545454545,1.00000000000000000000
3107,15,4,15,1,220,0.608931,0.000000,0.000000,0.066667,0.000000,0.066667,0.133333,0.333333,0.400000,1.00000000000000000000,0.19629629629629629630,0.41818181818181818182
3108,35,8,34,2,598,0.788410,0.000000,0.000000,0.028571,0.028571,0.028571,0.000000,0.114286,0.800000,0.88890000000000000000,0.15144329201760515895,0.77257525083612040134
3110,16,6,15,1,467,0.424207,0.000000,0.000000,0.062500,0.000000,0.125000,0.062500,0.250000,0.500000,1.00000000000000000000,0.23498931623931623932,0.80942184154175588865
3111,9,1,9,1,2,0.000000,0.000000,0.000000,0.111111,0.000000,0.111111,0.000000,0.666667,0.111111,1.00000000000000000000,0.27500000000000000000,1.00000000000000000000
3113,18,5,17,1,131,0.876648,0.000000,0.000000,0.055556,0.000000,0.000000,0.055556,0.277778,0.611111,1.00000000000000000000,0.20000000000000000000,0.87022900763358778626
3114,17,3,14,4,99,\N,0.000000,0.000000,0.058824,0.176471,0.058824,0.000000,0.294118,0.411765,0.57140000000000000000,0.38174603174603174603,0.95959595959595959596
3124,41,5,40,2,767,0.705316,0.000000,0.000000,0.024390,0.024390,0.024390,0.024390,0.048780,0.853659,0.90910000000000000000,0.17429558745348219032,0.91264667535853976532
3125,4,1,4,1,2,\N,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.25000000000000000000,1.00000000000000000000
3127,5,1,5,1,2,\N,0.000000,0.000000,0.200000,0.000000,0.200000,0.000000,0.600000,0.000000,1.00000000000000000000,0.22222222222222222222,1.00000000000000000000
3128,5,1,5,1,2,\N,0.000000,0.000000,0.200000,0.000000,0.200000,0.000000,0.600000,0.000000,1.00000000000000000000,0.22222222222222222222,1.00000000000000000000
3130,7,1,7,1,11,0.994030,0.000000,0.000000,0.142857,0.000000,0.142857,0.000000,0.571429,0.142857,1.00000000000000000000,0.26923076923076923077,1.00000000000000000000
3131,1,0,0,1,0,\N,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000
3132,7,1,7,1,113,0.951954,0.000000,0.000000,0.142857,0.000000,0.142857,0.000000,0.428571,0.285714,1.00000000000000000000,0.38461538461538461538,1.00000000000000000000
3133,5,1,5,1,54,\N,0.000000,0.000000,0.200000,0.000000,0.200000,0.000000,0.600000,0.000000,1.00000000000000000000,0.25000000000000000000,1.00000000000000000000
3134,25,6,22,5,1111,0.559660,0.000000,0.000000,0.080000,0.120000,0.080000,0.040000,0.120000,0.560000,0.58330000000000000000,0.16625730994152046784,0.55805580558055805581
3135,22,7,19,4,506,0.632914,0.000000,0.000000,0.045455,0.136364,0.136364,0.045455,0.181818,0.454545,0.75000000000000000000,0.17065527065527065527,0.44664031620553359684
3137,8,1,8,1,282,\N,0.000000,0.000000,0.125000,0.000000,0.125000,0.000000,0.625000,0.125000,1.00000000000000000000,0.31346153846153846154,1.00000000000000000000
3142,7,1,6,2,7,\N,0.000000,0.000000,0.142857,0.142857,0.142857,0.000000,0.571429,0.000000,0.50000000000000000000,0.35294117647058823529,1.00000000000000000000
3160,13,3,13,2,66,0.428304,0.000000,0.000000,0.153846,0.000000,0.153846,0.076923,0.153846,0.461538,0.66670000000000000000,0.35833333333333333333,0.66666666666666666667
3161,13,3,13,2,21,0.799874,0.000000,0.000000,0.153846,0.000000,0.153846,0.076923,0.153846,0.461538,0.66670000000000000000,0.35833333333333333333,0.47619047619047619048
3162,11,1,11,2,22,0.533357,0.000000,0.000000,0.090909,0.090909,0.090909,0.000000,0.272727,0.454545,0.75000000000000000000,0.32708333333333333333,1.00000000000000000000
3163,11,2,11,1,12,0.789690,0.000000,0.000000,0.090909,0.000000,0.090909,0.090909,0.545455,0.181818,1.00000000000000000000,0.17339743589743589744,0.58333333333333333333
3164,9,2,8,1,15,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.222222,0.444444,0.222222,1.00000000000000000000,0.25000000000000000000,0.86666666666666666667
3165,6,0,6,1,0,\N,0.000000,0.000000,0.166667,0.000000,0.000000,0.000000,0.666667,0.166667,1.00000000000000000000,0.38461538461538461538,0.00000000000000000000
3166,7,2,7,1,153,0.100531,0.000000,0.000000,0.142857,0.000000,0.142857,0.000000,0.571429,0.142857,1.00000000000000000000,0.29292929292929292929,0.98692810457516339869
3167,15,2,15,2,249,0.305216,0.000000,0.000000,0.066667,0.066667,0.066667,0.066667,0.200000,0.533333,0.80000000000000000000,0.30166666666666666667,0.89156626506024096386
3168,13,3,13,1,40,0.656935,0.000000,0.000000,0.076923,0.000000,0.230769,0.000000,0.307692,0.384615,1.00000000000000000000,0.24848484848484848485,0.72500000000000000000
3169,13,1,12,2,32,0.796695,0.000000,0.000000,0.076923,0.076923,0.076923,0.000000,0.384615,0.384615,0.66670000000000000000,0.26111111111111111111,1.00000000000000000000
3170,23,4,22,2,579,0.888051,0.000000,0.000000,0.043478,0.043478,0.043478,0.000000,0.347826,0.521739,0.80000000000000000000,0.11893939393939393939,0.94127806563039723661
3172,10,2,10,1,19,\N,0.000000,0.000000,0.100000,0.000000,0.200000,0.000000,0.300000,0.400000,1.00000000000000000000,0.29767441860465116279,0.84210526315789473684
3177,11,0,11,1,0,\N,0.000000,0.000000,0.090909,0.000000,0.000000,0.000000,0.454545,0.454545,1.00000000000000000000,0.43333333333333333333,0.00000000000000000000
3180,16,2,16,1,460,0.588582,0.000000,0.000000,0.062500,0.000000,0.125000,0.000000,0.250000,0.562500,1.00000000000000000000,0.22183908045977011494,0.93695652173913043478
3183,11,4,11,1,90,0.821038,0.000000,0.000000,0.090909,0.000000,0.090909,0.090909,0.454545,0.272727,1.00000000000000000000,0.25747863247863247863,0.60000000000000000000
3184,4,1,4,1,2,\N,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000
3185,6,0,6,1,0,\N,0.000000,0.000000,0.166667,0.000000,0.000000,0.000000,0.833333,0.000000,1.00000000000000000000,0.46666666666666666667,0.00000000000000000000
3186,4,1,4,1,10,\N,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.25000000000000000000,1.00000000000000000000
3187,4,1,4,1,54,\N,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.81250000000000000000,1.00000000000000000000
3190,1,0,0,1,0,\N,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000
3191,1,0,0,1,0,\N,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000
3192,1,0,0,1,0,\N,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000
3193,1,0,0,1,0,\N,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000
3194,23,4,22,2,484,0.825167,0.000000,0.000000,0.043478,0.043478,0.086957,0.000000,0.260870,0.565217,0.80000000000000000000,0.12764771460423634337,0.87190082644628099174
3195,29,7,27,3,410,0.836872,0.000000,0.000000,0.034483,0.068966,0.103448,0.103448,0.137931,0.551724,0.81820000000000000000,0.16871142049497144396,0.36829268292682926829
3196,45,11,42,5,3003,0.884095,0.000000,0.000000,0.022222,0.000000,0.044444,0.022222,0.066667,0.844444,0.85710000000000000000,0.18338018238503211487,0.74658674658674658675
3197,24,4,24,2,171,0.808813,0.000000,0.000000,0.041667,0.041667,0.125000,0.000000,0.250000,0.541667,0.80000000000000000000,0.12670807453416149068,0.61988304093567251462
3198,32,5,32,3,488,0.743810,0.031250,0.000000,0.031250,0.031250,0.031250,0.062500,0.125000,0.687500,0.77780000000000000000,0.11223596197852490759,0.47540983606557377049
3199,11,2,11,1,167,0.951883,0.000000,0.000000,0.090909,0.000000,0.090909,0.000000,0.454545,0.363636,1.00000000000000000000,0.17391304347826086957,0.98802395209580838323
3202,24,3,24,1,129,0.955353,0.000000,0.000000,0.041667,0.000000,0.125000,0.000000,0.083333,0.750000,1.00000000000000000000,0.22859809272852751114,0.37209302325581395349
3204,10,2,10,1,14,0.544568,0.000000,0.000000,0.100000,0.000000,0.200000,0.000000,0.400000,0.300000,1.00000000000000000000,0.27500000000000000000,0.85714285714285714286
3205,16,4,16,1,125,0.731369,0.000000,0.000000,0.062500,0.000000,0.062500,0.000000,0.312500,0.562500,1.00000000000000000000,0.17405017921146953405,0.95200000000000000000
3206,3,1,2,1,4,1.000000,0.000000,0.000000,0.333333,0.000000,0.000000,0.333333,0.333333,0.000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000
3207,11,2,11,1,26,\N,0.000000,0.000000,0.000000,0.090909,0.181818,0.000000,0.272727,0.454545,1.00000000000000000000,0.31065830721003134796,0.76923076923076923077
3209,4,1,4,1,4,1.000000,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.35714285714285714286,1.00000000000000000000
3210,5,1,4,1,123,0.677581,0.000000,0.000000,0.000000,0.200000,0.200000,0.000000,0.200000,0.400000,1.00000000000000000000,0.58333333333333333333,1.00000000000000000000
3212,9,2,9,1,66,0.692336,0.000000,0.000000,0.111111,0.000000,0.111111,0.000000,0.666667,0.111111,1.00000000000000000000,0.21082621082621082621,0.96969696969696969697
3214,7,1,6,2,2,\N,0.000000,0.000000,0.000000,0.285714,0.142857,0.000000,0.571429,0.000000,0.50000000000000000000,0.29411764705882352941,1.00000000000000000000
3224,5,0,5,1,0,\N,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.800000,0.000000,1.00000000000000000000,0.54545454545454545455,0.00000000000000000000
3225,4,1,4,1,71,\N,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.44444444444444444444,1.00000000000000000000
3226,4,1,4,1,74,\N,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.27272727272727272727,1.00000000000000000000
3227,17,7,15,4,232,0.998069,0.000000,0.000000,0.117647,0.117647,0.058824,0.117647,0.294118,0.294118,0.66670000000000000000,0.21853741496598639456,0.43534482758620689655
3229,11,2,11,1,336,0.578275,0.000000,0.000000,0.090909,0.000000,0.090909,0.000000,0.545455,0.272727,1.00000000000000000000,0.18333333333333333333,0.99404761904761904762
3231,15,3,15,1,406,0.910360,0.000000,0.000000,0.066667,0.000000,0.200000,0.000000,0.133333,0.600000,1.00000000000000000000,0.27806637806637806638,0.81773399014778325123
3233,12,2,12,1,176,0.896038,0.000000,0.000000,0.083333,0.000000,0.083333,0.000000,0.333333,0.500000,1.00000000000000000000,0.23859649122807017544,0.99431818181818181818
3234,17,2,17,1,7,\N,0.000000,0.000000,0.058824,0.000000,0.117647,0.000000,0.294118,0.529412,1.00000000000000000000,0.19744991511035653650,0.85714285714285714286
3235,17,2,17,1,7,\N,0.000000,0.000000,0.058824,0.000000,0.117647,0.000000,0.294118,0.529412,1.00000000000000000000,0.19744991511035653650,0.85714285714285714286
3236,17,2,17,1,7,\N,0.000000,0.000000,0.058824,0.000000,0.117647,0.000000,0.294118,0.529412,1.00000000000000000000,0.19744991511035653650,0.85714285714285714286
3237,12,2,12,1,135,0.640034,0.000000,0.000000,0.083333,0.000000,0.083333,0.000000,0.416667,0.416667,1.00000000000000000000,0.22222222222222222222,0.97037037037037037037
3238,18,5,18,2,529,\N,0.000000,0.000000,0.055556,0.055556,0.111111,0.000000,0.222222,0.555556,0.88890000000000000000,0.21402867965367965368,0.86389413988657844991
3239,7,2,7,1,47,0.926577,0.000000,0.000000,0.142857,0.000000,0.142857,0.000000,0.571429,0.142857,1.00000000000000000000,0.35416666666666666667,0.97872340425531914894
3240,14,3,14,1,62,0.923237,0.000000,0.000000,0.071429,0.000000,0.142857,0.000000,0.285714,0.500000,1.00000000000000000000,0.28166666666666666667,0.88709677419354838710
3241,22,5,19,2,58,\N,0.000000,0.000000,0.045455,0.045455,0.045455,0.136364,0.318182,0.409091,0.85710000000000000000,0.20858934971838197645,0.41379310344827586207
3242,40,10,39,5,407,0.784015,0.000000,0.000000,0.025000,0.000000,0.050000,0.050000,0.025000,0.850000,0.84620000000000000000,0.19037220973429419072,0.50122850122850122850
3243,21,3,21,1,38,0.751696,0.000000,0.000000,0.047619,0.000000,0.095238,0.047619,0.190476,0.619048,1.00000000000000000000,0.19927093840137318398,0.60526315789473684211
3244,22,6,22,2,38802,0.146405,0.000000,0.000000,0.045455,0.045455,0.045455,0.000000,0.227273,0.636364,0.92860000000000000000,0.19651614092271426416,0.99809288181021596825
3245,11,2,11,2,49,0.299964,0.090909,0.000000,0.090909,0.000000,0.090909,0.000000,0.272727,0.454545,0.80000000000000000000,0.25123689727463312369,0.89795918367346938776
3246,9,3,9,2,32,0.543564,0.111111,0.000000,0.111111,0.000000,0.111111,0.111111,0.444444,0.111111,0.66670000000000000000,0.28138528138528138528,0.75000000000000000000
3247,8,1,8,1,4,\N,0.000000,0.000000,0.000000,0.125000,0.125000,0.000000,0.250000,0.500000,1.00000000000000000000,0.60714285714285714286,1.00000000000000000000
3248,15,3,14,4,53,0.803716,0.133333,0.000000,0.000000,0.133333,0.066667,0.000000,0.333333,0.333333,0.50000000000000000000,0.20967741935483870968,0.54716981132075471698
3249,48,16,46,1,2598,0.734763,0.000000,0.000000,0.020833,0.000000,0.041667,0.000000,0.062500,0.875000,1.00000000000000000000,0.17632764923719191089,0.65127020785219399538
3250,21,4,21,1,90,0.713680,0.000000,0.000000,0.047619,0.000000,0.095238,0.047619,0.285714,0.523810,1.00000000000000000000,0.18984794275491949911,0.47777777777777777778
3251,7,2,7,1,153,0.952683,0.000000,0.000000,0.142857,0.000000,0.285714,0.000000,0.428571,0.142857,1.00000000000000000000,0.30952380952380952381,0.92156862745098039216
3252,10,3,9,1,69,0.572458,0.000000,0.000000,0.100000,0.000000,0.100000,0.100000,0.400000,0.300000,1.00000000000000000000,0.26269841269841269841,0.68115942028985507246
3254,5,1,5,1,8,\N,0.000000,0.000000,0.200000,0.000000,0.200000,0.000000,0.600000,0.000000,1.00000000000000000000,0.42857142857142857143,1.00000000000000000000
3255,12,3,11,1,70,0.717158,0.000000,0.000000,0.083333,0.000000,0.083333,0.083333,0.416667,0.333333,1.00000000000000000000,0.21417069243156199678,0.77142857142857142857
3258,9,2,8,1,70,0.873405,0.000000,0.000000,0.111111,0.000000,0.111111,0.111111,0.444444,0.222222,1.00000000000000000000,0.21212121212121212121,0.51428571428571428571
3259,28,8,25,1,387,0.975582,0.000000,0.000000,0.035714,0.000000,0.035714,0.107143,0.178571,0.642857,1.00000000000000000000,0.17476437868594731340,0.70284237726098191214
3260,8,1,8,1,58,0.730686,0.000000,0.000000,0.000000,0.125000,0.125000,0.000000,0.500000,0.250000,1.00000000000000000000,0.30000000000000000000,1.00000000000000000000
3261,11,2,10,3,188,0.990099,0.000000,0.000000,0.181818,0.090909,0.090909,0.000000,0.363636,0.272727,0.50000000000000000000,0.19892473118279569892,0.98936170212765957447
3262,27,6,27,2,521,0.749640,0.000000,0.000000,0.037037,0.037037,0.074074,0.074074,0.148148,0.629630,0.90000000000000000000,0.12153592600021171450,0.34165067178502879079
3265,38,9,38,1,240,0.599314,0.000000,0.000000,0.026316,0.000000,0.078947,0.105263,0.078947,0.710526,1.00000000000000000000,0.15896954637012961509,0.24583333333333333333
